Datetime,open,high,low,close,Volume
2000-10-27 00:00:00+05:30,75.76,76.15,74.07,74.78,14097210
2000-10-30 00:00:00+05:30,75.16,76.37,74.07,74.29,11842277
2000-10-31 00:00:00+05:30,74.06,74.97,72.64,74.58,12298867
2000-11-01 00:00:00+05:30,76.63,77.21,75.17,76.16,20968439
2000-11-02 00:00:00+05:30,76.24,78.49,76.24,77.92,21656348
2000-11-03 00:00:00+05:30,78.59,79.17,77.7,77.91,16956042
2000-11-06 00:00:00+05:30,78.23,78.96,77.01,77.18,16157135
2000-11-07 00:00:00+05:30,76.55,77.81,76.55,77.31,10523626
2000-11-08 00:00:00+05:30,78.17,79.58,77.75,78.6,22771875
2000-11-09 00:00:00+05:30,78.37,79.65,78.0,78.77,15421675
2000-11-10 00:00:00+05:30,78.6,78.92,76.58,76.8,14243764
2000-11-13 00:00:00+05:30,76.53,76.53,74.33,74.64,9454459
2000-11-14 00:00:00+05:30,74.55,76.98,74.55,76.77,14897113
2000-11-15 00:00:00+05:30,77.98,78.34,76.54,77.28,12400397
2000-11-16 00:00:00+05:30,77.75,77.85,76.36,76.92,13205327
2000-11-17 00:00:00+05:30,76.76,76.87,75.9,76.73,13742502
2000-11-20 00:00:00+05:30,76.65,77.16,76.28,76.57,6805712
2000-11-21 00:00:00+05:30,77.19,77.19,75.92,76.29,15198975
2000-11-22 00:00:00+05:30,76.52,76.89,75.92,76.06,4645874
2000-11-23 00:00:00+05:30,75.78,77.13,75.34,76.8,10333228
2000-11-24 00:00:00+05:30,77.13,78.22,77.01,77.34,13656007
2000-11-27 00:00:00+05:30,77.5,78.96,77.38,78.66,12477083
2000-11-28 00:00:00+05:30,78.97,81.51,78.31,81.33,27615201
2000-11-29 00:00:00+05:30,80.96,82.04,79.97,80.76,21035568
2000-11-30 00:00:00+05:30,80.71,81.51,80.34,81.0,12690497
2000-12-01 00:00:00+05:30,80.71,81.51,80.09,80.98,14679599
2000-12-04 00:00:00+05:30,81.18,82.79,81.18,82.09,19900363
2000-12-05 00:00:00+05:30,82.56,83.87,82.51,83.6,15325733
2000-12-06 00:00:00+05:30,85.08,85.08,83.08,83.24,12647876
2000-12-07 00:00:00+05:30,83.03,84.01,82.87,83.32,8830471
2000-12-08 00:00:00+05:30,83.43,84.39,83.22,83.77,17269794
2000-12-11 00:00:00+05:30,84.14,85.64,83.92,85.39,24566883
2000-12-12 00:00:00+05:30,85.65,85.7,84.78,84.98,9642844
2000-12-13 00:00:00+05:30,85.4,86.28,85.01,85.75,16509182
2000-12-14 00:00:00+05:30,85.87,87.08,85.15,85.48,25591800
2000-12-15 00:00:00+05:30,85.15,85.15,83.01,83.41,16261302
2000-12-18 00:00:00+05:30,82.69,84.64,81.46,84.24,15431970
2000-12-19 00:00:00+05:30,84.72,85.06,83.45,83.77,14264819
2000-12-20 00:00:00+05:30,85.15,85.15,83.28,84.38,8483958
2000-12-21 00:00:00+05:30,83.95,85.14,83.07,84.49,17205518
2000-12-22 00:00:00+05:30,85.03,85.65,83.24,83.48,14418389
2000-12-26 00:00:00+05:30,83.19,84.39,80.6,80.96,15455379
2000-12-27 00:00:00+05:30,80.46,82.69,79.97,82.21,16237050
2000-12-28 00:00:00+05:30,82.88,83.97,82.14,83.62,16378183
2000-12-29 00:00:00+05:30,83.54,84.09,83.19,83.66,10884088
2001-01-01 00:00:00+05:30,83.92,84.82,83.67,84.35,12187732
2001-01-02 00:00:00+05:30,84.01,88.61,83.98,87.45,26836706
2001-01-03 00:00:00+05:30,87.62,89.28,87.13,88.87,35831411
2001-01-04 00:00:00+05:30,88.63,90.56,87.92,88.31,24238635
2001-01-05 00:00:00+05:30,87.99,90.54,87.99,89.92,30386501
2001-01-08 00:00:00+05:30,89.47,90.7,88.18,88.91,27723006
2001-01-09 00:00:00+05:30,88.71,89.3,88.14,88.35,18286972
2001-01-10 00:00:00+05:30,88.5,89.21,86.18,86.81,19166531
2001-01-11 00:00:00+05:30,87.01,88.19,86.64,87.82,16492551
2001-01-12 00:00:00+05:30,88.1,88.46,87.38,87.51,9733912
2001-01-15 00:00:00+05:30,87.39,87.99,86.88,87.76,8012879
2001-01-16 00:00:00+05:30,87.76,91.42,87.76,90.93,42123314
2001-01-17 00:00:00+05:30,91.6,91.68,89.17,89.36,16871115
2001-01-18 00:00:00+05:30,89.6,90.46,89.19,90.03,11061485
2001-01-19 00:00:00+05:30,90.12,92.26,90.12,91.1,26593218
2001-01-22 00:00:00+05:30,91.08,92.78,90.86,92.44,30740889
2001-01-23 00:00:00+05:30,92.5,94.84,92.5,94.2,33530660
2001-01-24 00:00:00+05:30,94.88,94.9,93.42,93.88,22125413
2001-01-25 00:00:00+05:30,94.16,94.66,92.97,94.21,18254893
2001-01-29 00:00:00+05:30,93.79,93.79,89.1,93.21,20558221
2001-01-30 00:00:00+05:30,93.44,96.51,93.44,96.18,42594118
2001-01-31 00:00:00+05:30,99.96,99.96,94.04,94.93,23904224
2001-02-01 00:00:00+05:30,94.66,95.92,91.99,95.31,51622000
2001-02-02 00:00:00+05:30,94.9,97.72,94.77,97.37,41037586
2001-02-05 00:00:00+05:30,97.03,98.85,96.32,98.52,43230014
2001-02-06 00:00:00+05:30,98.73,99.35,97.8,98.2,24506002
2001-02-07 00:00:00+05:30,97.66,98.22,96.76,97.11,14735533
2001-02-08 00:00:00+05:30,96.56,98.1,96.39,97.73,19379694
2001-02-09 00:00:00+05:30,97.99,99.22,97.31,98.46,28238793
2001-02-12 00:00:00+05:30,97.8,100.31,97.56,98.87,26756658
2001-02-13 00:00:00+05:30,99.22,101.67,98.11,101.21,34570558
2001-02-14 00:00:00+05:30,102.4,103.02,101.09,102.57,36449578
2001-02-15 00:00:00+05:30,102.43,105.0,101.94,104.33,59685426
2001-02-16 00:00:00+05:30,104.63,105.97,103.67,104.27,51491264
2001-02-19 00:00:00+05:30,104.41,105.41,103.3,104.99,25790281
2001-02-20 00:00:00+05:30,104.65,105.28,103.91,104.36,28991735
2001-02-21 00:00:00+05:30,104.42,104.86,101.72,102.21,31966268
2001-02-22 00:00:00+05:30,101.94,103.42,100.85,102.35,31549847
2001-02-23 00:00:00+05:30,102.44,103.81,101.1,101.52,31449481
2001-02-26 00:00:00+05:30,101.25,101.91,99.53,100.27,25206527
2001-02-27 00:00:00+05:30,100.58,101.01,98.06,99.25,22731259
2001-02-28 00:00:00+05:30,99.22,103.67,98.89,102.21,44766625
2001-03-01 00:00:00+05:30,102.68,110.08,102.68,108.16,64569769
2001-03-02 00:00:00+05:30,108.6,111.32,102.47,103.44,54355406
2001-03-05 00:00:00+05:30,103.79,104.9,99.35,100.87,38245263
2001-03-07 00:00:00+05:30,101.69,104.83,98.38,101.69,30568229
2001-03-08 00:00:00+05:30,102.05,103.7,100.96,102.04,17950122
2001-03-09 00:00:00+05:30,101.47,101.47,98.4,101.07,15908024
2001-03-12 00:00:00+05:30,100.98,101.69,99.22,100.7,14873590
2001-03-13 00:00:00+05:30,98.99,103.3,92.66,95.79,21553724
2001-03-14 00:00:00+05:30,96.01,99.94,95.06,98.58,13673538
2001-03-15 00:00:00+05:30,97.0,99.09,95.79,98.05,10064855
2001-03-16 00:00:00+05:30,97.25,98.54,93.57,94.78,12978053
2001-03-19 00:00:00+05:30,94.04,95.77,92.71,94.41,9317565
2001-03-20 00:00:00+05:30,94.78,94.97,91.45,92.15,7381606
2001-03-21 00:00:00+05:30,92.93,99.53,90.15,99.05,13499455
2001-03-22 00:00:00+05:30,100.05,100.9,96.51,97.1,11620488
2001-03-23 00:00:00+05:30,97.25,98.89,92.39,93.68,14356033
2001-03-26 00:00:00+05:30,93.79,95.42,92.83,94.83,7177850
2001-03-27 00:00:00+05:30,94.53,97.35,94.21,96.43,11894459
2001-03-28 00:00:00+05:30,97.5,99.96,97.15,99.22,10807086
2001-03-29 00:00:00+05:30,99.04,100.17,97.25,97.85,15448508
2001-03-30 00:00:00+05:30,97.27,97.92,95.43,96.15,9951881
2001-04-02 00:00:00+05:30,95.4,97.2,92.45,96.52,11302862
2001-04-03 00:00:00+05:30,96.26,97.5,95.27,96.47,6230313
2001-04-04 00:00:00+05:30,93.83,95.69,93.36,94.56,5881239
2001-04-06 00:00:00+05:30,94.53,96.99,94.04,94.47,4729180
2001-04-09 00:00:00+05:30,93.84,94.71,86.82,88.18,19822105
2001-04-10 00:00:00+05:30,87.67,87.67,80.54,81.11,14806385
2001-04-11 00:00:00+05:30,81.45,83.32,75.69,80.03,23021760
2001-04-12 00:00:00+05:30,78.49,78.49,72.1,73.39,26334350
2001-04-16 00:00:00+05:30,72.22,77.26,71.58,76.06,18267602
2001-04-17 00:00:00+05:30,75.78,79.43,75.53,77.8,16011571
2001-04-18 00:00:00+05:30,77.5,81.43,74.79,80.76,26635519
2001-04-19 00:00:00+05:30,81.44,93.45,81.44,91.26,43098090
2001-04-20 00:00:00+05:30,91.3,92.53,87.15,88.57,23342417
2001-04-23 00:00:00+05:30,87.62,89.7,86.57,87.4,13192687
2001-04-24 00:00:00+05:30,86.68,87.13,85.03,86.25,10800778
2001-04-25 00:00:00+05:30,86.39,89.6,85.9,88.52,20098657
2001-04-26 00:00:00+05:30,88.97,90.31,86.83,87.59,20672489
2001-04-27 00:00:00+05:30,86.64,86.64,82.09,85.24,20937563
2001-04-30 00:00:00+05:30,86.07,87.23,82.44,84.54,13474073
2001-05-02 00:00:00+05:30,84.41,85.52,82.98,84.49,9167341
2001-05-03 00:00:00+05:30,84.17,86.09,83.83,84.9,9481167
2001-05-04 00:00:00+05:30,84.7,85.4,84.17,84.83,5090193
2001-05-07 00:00:00+05:30,84.66,85.75,83.81,84.14,4556163
2001-05-08 00:00:00+05:30,84.04,85.94,83.93,85.43,8912748
2001-05-09 00:00:00+05:30,85.65,88.31,85.54,86.82,18025070
2001-05-10 00:00:00+05:30,86.86,88.04,86.54,87.66,8832914
2001-05-11 00:00:00+05:30,87.98,89.18,87.41,87.71,9037374
2001-05-14 00:00:00+05:30,87.62,89.36,87.54,88.81,7197467
2001-05-15 00:00:00+05:30,88.12,91.92,85.93,91.52,18837561
2001-05-16 00:00:00+05:30,91.97,92.51,90.13,90.57,13439489
2001-05-17 00:00:00+05:30,91.05,95.04,91.05,94.42,23496951
2001-05-18 00:00:00+05:30,94.95,94.99,92.07,92.52,12225228
2001-05-21 00:00:00+05:30,91.82,94.16,91.72,92.97,11766194
2001-05-22 00:00:00+05:30,93.26,94.16,92.73,93.16,8537457
2001-05-23 00:00:00+05:30,93.07,94.6,93.02,94.05,7639789
2001-05-24 00:00:00+05:30,94.04,97.35,94.04,96.98,27355191
2001-05-25 00:00:00+05:30,97.24,98.16,96.52,97.14,17280373
2001-05-28 00:00:00+05:30,97.25,99.2,97.25,98.43,10557370
2001-05-29 00:00:00+05:30,98.48,100.45,97.99,99.57,12385297
2001-05-30 00:00:00+05:30,100.21,100.38,96.25,96.64,15824685
2001-05-31 00:00:00+05:30,96.16,97.2,94.53,96.83,12409132
2001-06-01 00:00:00+05:30,97.06,97.31,93.32,93.86,12462429
2001-06-04 00:00:00+05:30,94.29,94.52,91.63,92.5,9005963
2001-06-05 00:00:00+05:30,92.0,93.25,91.45,92.05,8205271
2001-06-06 00:00:00+05:30,92.53,92.81,89.81,90.23,11463397
2001-06-07 00:00:00+05:30,90.58,90.7,88.15,89.89,15247143
2001-06-08 00:00:00+05:30,90.09,92.18,89.93,91.42,14569837
2001-06-11 00:00:00+05:30,91.33,91.93,90.36,91.5,10816092
2001-06-12 00:00:00+05:30,91.3,91.65,90.71,91.34,5587728
2001-06-13 00:00:00+05:30,91.57,93.03,91.34,92.66,9317557
2001-06-14 00:00:00+05:30,92.28,93.37,89.38,89.82,18844497
2001-06-15 00:00:00+05:30,89.38,89.38,87.15,88.26,13740379
2001-06-18 00:00:00+05:30,87.65,88.12,83.7,84.07,16045802
2001-06-19 00:00:00+05:30,83.92,85.9,83.83,85.61,10566336
2001-06-20 00:00:00+05:30,82.69,86.64,82.69,85.12,7557350
2001-06-21 00:00:00+05:30,85.09,86.5,83.92,84.19,13664495
2001-06-22 00:00:00+05:30,84.41,84.86,82.98,84.51,9022356
2001-06-25 00:00:00+05:30,84.09,84.69,82.82,84.28,7152946
2001-06-26 00:00:00+05:30,84.04,86.1,83.67,85.6,8217064
2001-06-27 00:00:00+05:30,85.4,88.83,84.61,88.39,12832533
2001-06-28 00:00:00+05:30,88.36,90.45,87.99,89.42,11150771
2001-06-29 00:00:00+05:30,89.47,92.18,88.88,90.96,7794952
2001-07-02 00:00:00+05:30,91.52,97.5,86.96,88.52,4082730
2001-07-03 00:00:00+05:30,86.29,86.88,79.97,81.3,19035560
2001-07-04 00:00:00+05:30,79.72,81.82,79.48,80.51,11428668
2001-07-05 00:00:00+05:30,81.95,83.03,80.97,81.88,8125311
2001-07-06 00:00:00+05:30,79.97,81.28,79.23,80.39,4961961
2001-07-09 00:00:00+05:30,79.97,81.45,78.02,80.76,10388656
2001-07-10 00:00:00+05:30,81.82,82.66,80.71,82.37,7225017
2001-07-11 00:00:00+05:30,81.95,84.11,81.23,83.08,4633217
2001-07-12 00:00:00+05:30,83.55,84.59,83.23,83.97,5056023
2001-07-13 00:00:00+05:30,84.35,86.57,82.02,84.91,8268279
2001-07-16 00:00:00+05:30,83.65,84.41,81.45,81.95,6211862
2001-07-17 00:00:00+05:30,81.21,83.03,80.24,82.19,4683277
2001-07-18 00:00:00+05:30,82.45,82.8,80.22,80.65,6012053
2001-07-19 00:00:00+05:30,80.22,80.58,79.23,80.0,4891307
2001-07-20 00:00:00+05:30,80.46,80.49,76.64,77.48,7409367
2001-07-23 00:00:00+05:30,76.52,78.0,74.05,77.26,563666
2001-07-24 00:00:00+05:30,74.34,78.12,74.34,77.59,4020354
2001-07-25 00:00:00+05:30,77.63,77.86,76.19,76.69,4962734
2001-07-26 00:00:00+05:30,76.02,77.11,74.74,75.24,8814925
2001-07-27 00:00:00+05:30,74.91,76.01,74.05,75.54,5191901
2001-07-30 00:00:00+05:30,75.39,77.5,74.86,77.22,6076625
2001-07-31 00:00:00+05:30,77.69,79.17,74.95,78.7,16053795
2001-08-01 00:00:00+05:30,79.22,79.54,77.07,77.87,7597378
2001-08-02 00:00:00+05:30,77.5,79.21,76.4,78.44,6592800
2001-08-03 00:00:00+05:30,78.37,79.26,76.59,78.29,13899917
2001-08-06 00:00:00+05:30,78.24,80.13,77.81,79.77,7394008
2001-08-07 00:00:00+05:30,79.24,81.45,79.24,81.24,9514036
2001-08-08 00:00:00+05:30,80.19,81.7,79.61,81.07,7231795
2001-08-09 00:00:00+05:30,80.46,83.86,80.22,82.88,9440834
2001-08-10 00:00:00+05:30,83.43,84.28,82.46,83.87,10278760
2001-08-13 00:00:00+05:30,83.8,84.14,80.12,80.6,8043836
2001-08-14 00:00:00+05:30,81.38,81.38,78.9,79.24,11954563
2001-08-16 00:00:00+05:30,79.72,81.81,79.23,80.69,11662899
2001-08-17 00:00:00+05:30,80.71,81.16,78.06,78.38,10959433
2001-08-20 00:00:00+05:30,77.75,79.45,77.64,78.45,8017903
2001-08-21 00:00:00+05:30,78.49,79.65,78.49,78.71,7505945
2001-08-23 00:00:00+05:30,78.96,83.43,78.02,78.24,7055310
2001-08-24 00:00:00+05:30,78.49,78.55,77.55,77.79,6054443
2001-08-27 00:00:00+05:30,78.49,78.96,77.28,77.82,5311532
2001-08-28 00:00:00+05:30,77.48,78.42,77.06,77.22,4180994
2001-08-29 00:00:00+05:30,77.01,79.05,76.98,78.59,14050189
2001-08-30 00:00:00+05:30,78.31,79.33,77.75,78.76,8021570
2001-08-31 00:00:00+05:30,78.59,78.74,76.4,76.8,11397071
2001-09-03 00:00:00+05:30,76.76,77.75,76.76,77.18,4678444
2001-09-04 00:00:00+05:30,77.23,78.1,76.18,77.59,6470475
2001-09-05 00:00:00+05:30,77.26,78.0,76.47,76.8,3414986
2001-09-06 00:00:00+05:30,78.49,78.49,76.39,76.91,4908656
2001-09-07 00:00:00+05:30,77.43,77.43,75.54,75.95,5921215
2001-09-10 00:00:00+05:30,75.78,76.37,74.85,75.07,3658815
2001-09-11 00:00:00+05:30,75.41,75.78,74.79,75.29,4245044
2001-09-12 00:00:00+05:30,72.81,74.42,68.14,73.53,10063482
2001-09-13 00:00:00+05:30,74.05,74.79,71.1,71.65,5844266
2001-09-14 00:00:00+05:30,72.0,72.0,64.5,64.5,9138750
2001-09-17 00:00:00+05:30,62.26,65.53,59.48,64.83,28947100
2001-09-18 00:00:00+05:30,64.17,68.74,61.71,62.48,25179747
2001-09-19 00:00:00+05:30,64.17,64.54,60.02,60.94,15623600
2001-09-20 00:00:00+05:30,59.71,60.6,57.21,59.21,17689671
2001-09-21 00:00:00+05:30,57.67,57.76,53.3,53.47,21258916
2001-09-24 00:00:00+05:30,53.68,55.99,52.97,54.59,29480616
2001-09-25 00:00:00+05:30,55.56,56.52,50.25,50.99,28848585
2001-09-26 00:00:00+05:30,51.81,56.1,51.81,56.07,26555896
2001-09-27 00:00:00+05:30,53.06,60.42,53.06,59.66,38879125
2001-09-28 00:00:00+05:30,60.23,65.63,58.87,65.31,42175821
2001-10-01 00:00:00+05:30,65.16,67.01,62.52,64.06,59092321
2001-10-03 00:00:00+05:30,64.42,64.64,59.76,60.87,28914146
2001-10-04 00:00:00+05:30,61.47,63.14,60.11,61.57,43131932
2001-10-05 00:00:00+05:30,61.46,63.43,60.13,61.87,20666970
2001-10-08 00:00:00+05:30,59.73,63.17,59.36,62.29,30064706
2001-10-09 00:00:00+05:30,62.94,63.63,61.51,62.47,29966867
2001-10-10 00:00:00+05:30,62.2,65.11,62.2,63.72,26193818
2001-10-11 00:00:00+05:30,64.17,66.32,64.17,65.51,22998598
2001-10-12 00:00:00+05:30,65.94,67.33,65.43,65.91,25409201
2001-10-15 00:00:00+05:30,65.56,68.3,64.91,67.53,19192813
2001-10-16 00:00:00+05:30,67.85,68.35,67.05,67.53,13127434
2001-10-17 00:00:00+05:30,67.88,70.76,67.38,70.23,17275239
2001-10-18 00:00:00+05:30,69.04,69.23,67.65,68.11,12239185
2001-10-19 00:00:00+05:30,68.0,68.74,67.51,68.25,11257393
2001-10-22 00:00:00+05:30,68.31,69.95,66.64,67.33,12210209
2001-10-23 00:00:00+05:30,68.3,68.53,67.44,67.85,7679724
2001-10-24 00:00:00+05:30,68.62,68.62,65.31,65.64,13859443
2001-10-25 00:00:00+05:30,66.4,66.52,64.61,65.14,8024795
2001-10-29 00:00:00+05:30,65.66,66.74,63.46,64.29,8827015
2001-10-30 00:00:00+05:30,63.19,63.61,61.99,62.34,10038833
2001-10-31 00:00:00+05:30,62.69,63.79,61.27,62.79,31061947
2001-11-01 00:00:00+05:30,63.43,64.89,63.0,64.35,15826820
2001-11-02 00:00:00+05:30,64.3,66.4,64.19,64.9,12811660
